id,translation
1662,"клещи, щипцы"
1663,стул
1666,"верхний, высший"
1667,индоиранский
1668,ревнивый
1669,"сотрудничество, взаимодействие, кооперация"
1670,желчь
1671,"кишки, внутренности, утроба"
1672,"защитить, оборонить"
1673,фигура
1674,выиграть
1675,всё
1676,"весь, целый"
1677,вето
1678,ветер
1679,приветствовать
1681,белка
1682,рыба
1683,"везти, перевозить, транспортировать"
1684,слон
1685,экстремистский
1686,"достигать, добиваться"
1687,предложить
1688,вырасти
1689,"ви́дение, зрение"
1691,турецкий
1692,"выгонять, изгонять"
1693,гостить
